Time(s)	PatientWeight(g)	HeartRate(1/min)	HeartStrokeVolume(mL)	BloodVolume(mL)	ExtravascularFluidVolume(mL)	ArterialPressure(mmHg)	MeanArterialPressure(mmHg)	SystolicArterialPressure(mmHg)	DiastolicArterialPressure(mmHg)	CardiacOutput(mL/min)	HemoglobinContent(g)	CentralVenousPressure(mmHg)	PulmonaryCapillariesWedgePressure(mmHg)	RespirationRate(1/min)	OxygenSaturation	CarbonDioxideSaturation	TidalVolume(mL)	TotalLungVolume(mL)	EndTidalCarbonDioxideFraction	TotalAlveolarVentilation(L/min)	TranspulmonaryPressure(cmH2O)	RespiratoryQuotient	CoreTemperature(degC)	SkinTemperature(degC)	GlomerularFiltrationRate(mL/day)	RenalBloodFlow(mL/min)	UrineProductionRate(mL/min)	LeftAfferentArterioleResistance(mmHg_min/mL)	RightAfferentArterioleResistance(mmHg_min/mL)	OxygenConsumptionRate(mL/min)	CarbonDioxideProductionRate(mL/min)	Aorta-Vascular-Oxygen-PartialPressure(mmHg)	Aorta-Vascular-CarbonDioxide-PartialPressure(mmHg)	VenaCava-Vascular-Oxygen-PartialPressure(mmHg)	VenaCava-Vascular-CarbonDioxide-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-Pressure(cmH2O)	LeftAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	RightAlveoli-Pulmonary-Pressure(cmH2O)	RightAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	RightAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	Trachea-Pulmonary-Oxygen-PartialPressure(cmH2O)	Trachea-Pulmonary-CarbonDioxide-PartialPressure(cmH2O)	RightTubules-Urine-Sodium-Concentration(mg/mL)	RightTubules-Urine-Albumin-Concentration(mg/mL)	LeftTubules-Urine-Sodium-Concentration(mg/mL)	LeftTubules-Urine-Albumin-Concentration(mg/mL)	Oxygen-AlveolarTransfer(mL/s)	CarbonDioxide-AlveolarTransfer(mL/s)	NeuromuscularBlockLevel	SedationLevel	Brain-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Brain-Vascular-Succinylcholine-Concentration(ug/mL)	Fat-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Fat-Vascular-Succinylcholine-Concentration(ug/mL)	LeftKidney-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	LeftKidney-Vascular-Succinylcholine-Concentration(ug/mL)	RightKidney-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	RightKidney-Vascular-Succinylcholine-Concentration(ug/mL)	Liver-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Liver-Vascular-Succinylcholine-Concentration(ug/mL)	Succinylcholine-MassInBody(ug)	Succinylcholine-PlasmaConcentration(ug/mL)	Succinylcholine-RemainingSystemicMassCleared(ug)	Succinylcholine-Kidneys-PartitionCoefficient	Succinylcholine-Brain-PartitionCoefficient	Succinylcholine-RightLung-PartitionCoefficient	Succinylcholine-LeftLung-PartitionCoefficient	Succinylcholine-Liver-PartitionCoefficient	Succinylcholine-Bone-PartitionCoefficient	Succinylcholine-Fat-PartitionCoefficient	Succinylcholine-Skin-PartitionCoefficient	Succinylcholine-Muscle-PartitionCoefficient	Succinylcholine-Spleen-PartitionCoefficient	Succinylcholine-Gut-PartitionCoefficient	Succinylcholine-Myocardium-PartitionCoefficient	Succinylcholine-Liver-MassCleared(ug)	Succinylcholine-Liver-MassExcreted(ug)	Succinylcholine-Kidneys-MassCleared(ug)	Succinylcholine-Kidneys-MassExcreted(ug)	
123.356	78467.8	83.0769	60.9678	5087.77	34140.3	111.953	100.5	115.803	79.4755	5065.02	738.158	4.70994	5.62837	0	0.74212	0.295872	0	2361.25	0.0367687	0	11.0537	0.820207	37.0549	33.0202	211669	1691.86	1.0688	0.0487904	0.0487904	210.597	172.733	40.0973	44.3633	35.4499	45.4719	1033.23	42.2767	45.653	1033.23	40.4416	45.6483	174.097	37.9905	2.56711	0	2.56711	0	0.863489	0.932668	0.895479	0	3.44987	2.86783	0.734568	2.69324	0	2.89145	0	2.89145	3.13132	3.12788	41103.1	4.97856	58896.9	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
124.367	78467.8	83.0769	60.7257	5087.31	34140.7	89.4901	100.451	115.723	79.4698	5044.9	738.158	4.62818	5.61622	0	0.739629	0.296762	0	2361.25	0.0367687	0	11.0537	0.818485	37.0551	33.02	185238	951.173	1.08889	0.0503466	0.0503466	208.938	171.012	39.9298	44.6457	35.294	45.4231	1033.23	41.9728	45.5566	1033.23	40.2045	45.5447	174.097	37.9905	2.56661	0	2.56661	0	0.75847	-1.48309	0.894274	0	3.44932	2.83893	0.738925	2.65259	0	2.84147	0	2.84147	3.13992	3.10813	40978.6	4.91516	59021.4	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
125.378	78467.8	83.0769	60.3468	5086.89	34141.2	109.613	100.399	115.639	79.5367	5013.43	738.158	4.63129	5.59689	0	0.735424	0.299367	0	2361.25	0.0367687	0	11.0537	0.820886	37.0553	33.0198	159239	1681.08	0.847712	0.0501448	0.0501448	211.271	173.429	39.6046	45.5549	35.1687	45.5366	1033.23	41.6734	45.7151	1033.23	39.9659	45.713	174.097	37.9905	2.56664	0	2.56664	0	0.755404	-1.65597	0.893159	0	3.44861	2.81805	0.74294	2.61565	0	2.80779	0	2.80779	3.14804	3.08955	40855.9	4.85784	59144.1	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
126.389	78467.8	84.375	60.183	5086.43	34141.6	101.652	100.716	115.635	79.9237	5077.94	738.158	4.67043	5.59544	0	0.732117	0.296745	0	2361.25	0.0367687	0	11.0537	0.818441	37.0555	33.0196	208495	1275.84	1.21122	0.0497024	0.0497024	208.905	170.977	39.3675	44.5916	34.9721	45.473	1033.23	41.3773	45.6521	1033.23	39.7326	45.6412	174.097	37.9905	2.56709	0	2.56709	0	0.754185	12.4261	0.891998	0	3.44761	2.78939	0.747429	2.57374	0	2.73255	0	2.73255	3.15602	3.07006	40735	4.79937	59265	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
127.4	78467.8	83.0769	59.911	5085.97	34142.1	82.7701	100.653	115.967	80.0005	4977.23	738.158	4.56864	5.5704	0	0.72966	0.2974	0	2361.25	0.0367687	0	11.0537	0.816866	37.0558	33.0194	163303	838.021	0.962568	0.050831	0.050831	207.412	169.427	39.2444	44.8019	34.8105	45.5631	1033.23	41.0872	45.6904	1033.23	39.5009	45.6831	174.097	37.9905	2.56632	0	2.56632	0	0.592902	-0.628735	0.890806	0	3.4465	2.76448	0.751356	2.53699	0	2.69074	0	2.69074	3.16348	3.05176	40615.8	4.74061	59384.2	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
128.411	78467.8	84.375	59.2994	5085.54	34142.5	114.818	100.872	115.832	79.9837	5003.38	738.158	4.65182	5.5458	0	0.724784	0.297588	0	2361.25	0.0367687	0	11.0537	0.818551	37.056	33.0193	204231	1778.31	1.03454	0.0497318	0.0497318	209.021	171.095	38.8457	44.8486	34.6059	45.6322	1033.23	40.7975	45.8193	1033.23	39.2674	45.818	174.097	37.9905	2.56694	0	2.56694	0	0.79318	0.664555	0.889717	0	3.44514	2.74361	0.755489	2.4988	0	2.63761	0	2.63761	3.1707	3.03359	40498.3	4.68808	59501.7	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
129.422	78467.8	84.375	59.1183	5085.05	34143	90.9929	100.808	115.727	79.9813	4988.11	738.158	4.58688	5.53515	0	0.72232	0.297512	0	2361.25	0.0367687	0	11.0537	0.816746	37.0562	33.0191	188371	990.902	1.10446	0.0502047	0.0502047	207.309	169.318	38.7044	44.7923	34.5256	45.581	1033.23	40.5221	45.7057	1033.23	39.0479	45.6954	174.097	37.9905	2.56652	0	2.56652	0	0.714986	-1.62385	0.888508	0	3.4436	2.71743	0.759486	2.46119	0	2.59058	0	2.59058	3.17757	3.01549	40382.5	4.63094	59617.5	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
130.433	78467.8	84.375	58.8215	5084.62	34143.4	109.714	100.775	115.647	80.0276	4963.06	738.158	4.58716	5.51788	0	0.718232	0.30015	0	2361.25	0.0367687	0	11.0537	0.818828	37.0565	33.0189	161045	1663.53	0.854618	0.0505608	0.0505608	209.298	171.379	38.5002	45.7143	34.301	45.6964	1033.23	40.2473	45.8704	1033.23	38.8235	45.8706	174.097	37.9905	2.56648	0	2.56648	0	0.706088	-1.64114	0.887386	0	3.442	2.69893	0.763126	2.42741	0	2.56231	0	2.56231	3.18401	2.99858	40268.2	4.579	59731.8	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
131.444	78467.8	85.7143	58.6988	5084.14	34143.9	101.368	101.116	115.65	80.0768	5031.32	738.158	4.62091	5.51655	0	0.715016	0.297541	0	2361.25	0.0367687	0	11.0537	0.816579	37.0567	33.0187	206878	1270.32	1.20295	0.0499648	0.0499648	207.162	169.164	38.2819	44.7542	34.2091	45.6317	1033.23	39.9786	45.787	1033.23	38.6077	45.7766	174.097	37.9905	2.56683	0	2.56683	0	0.722452	11.5498	0.886225	0	3.44003	2.67363	0.767171	2.38937	0	2.49681	0	2.49681	3.1903	2.98084	40155.6	4.52637	59844.4	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
132.456	78467.8	84.375	58.6021	5083.67	34144.4	82.4746	100.79	115.661	80.5999	4944.55	738.158	4.53193	5.50689	0	0.712627	0.298185	0	2361.25	0.0367687	0	11.0537	0.814984	37.0569	33.0185	164780	841.411	0.876483	0.0505414	0.0505414	205.676	167.622	38.1256	44.9615	34.0052	45.7611	1033.23	39.7117	45.8482	1033.23	38.3889	45.8433	174.097	37.9905	2.56608	0	2.56608	0	0.542389	-0.958818	0.885031	0	3.4381	2.65145	0.770717	2.35595	0	2.46053	0	2.46053	3.19616	2.96422	40044.5	4.47332	59955.5	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
133.467	78467.8	85.7143	58.074	5083.21	34144.8	111.578	101.42	116.009	80.8461	4977.77	738.158	4.61905	5.4795	0	0.707821	0.297567	0	2361.25	0.0367687	0	11.0537	0.816371	37.0572	33.0183	210134	1640.67	1.06115	0.0504991	0.0504991	206.977	168.97	37.809	44.7082	33.8931	45.7913	1033.23	39.4443	45.9631	1033.23	38.1696	45.9628	174.097	37.9905	2.56674	0	2.56674	0	0.726218	1.02292	0.883934	0	3.43583	2.6321	0.774545	2.32029	0	2.41074	0	2.41074	3.20183	2.94746	39934.8	4.42551	60065.2	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
134.478	78467.8	85.7143	57.8542	5082.71	34145.3	88.5192	101.355	115.906	80.8394	4958.93	738.158	4.52884	5.46825	0	0.70549	0.298361	0	2361.25	0.0367687	0	11.0537	0.814724	37.0574	33.018	180428	942.828	1.05638	0.0506831	0.0506831	205.445	167.381	37.5806	44.9756	33.7066	45.745	1033.23	39.1911	45.8854	1033.23	37.9622	45.8793	174.097	37.9905	2.56608	0	2.56608	0	0.614609	-1.17404	0.882722	0	3.4335	2.60924	0.778121	2.28646	0	2.37398	0	2.37398	3.20716	2.93104	39826.7	4.37379	60173.3	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
135.489	78467.8	85.7143	57.5353	5082.26	34145.8	115.27	101.284	115.777	80.8623	4931.59	738.158	4.56773	5.45062	0	0.701031	0.299321	0	2361.25	0.0367687	0	11.0537	0.816362	37.0576	33.0178	183260	1830.32	0.943885	0.0508611	0.0508611	206.979	168.97	37.3393	45.2907	33.6291	45.8548	1033.23	38.9363	46.0459	1033.23	37.7494	46.0489	174.097	37.9905	2.5663	0	2.5663	0	0.70088	-0.262482	0.881618	0	3.43109	2.59271	0.781554	2.25446	0	2.33885	0	2.33885	3.21219	2.9154	39719.9	4.3276	60280.1	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
136.5	78467.8	85.7143	57.4002	5081.76	34146.3	95.657	101.272	115.751	80.8832	4920.02	738.158	4.54734	5.44354	0	0.698392	0.298483	0	2361.25	0.0367687	0	11.0537	0.814434	37.0579	33.0176	196927	1097.37	1.1518	0.0509401	0.0509401	205.187	167.111	37.1983	44.972	33.3774	45.7959	1033.23	38.6923	45.8923	1033.23	37.55	45.882	174.097	37.9905	2.56618	0	2.56618	0	0.687438	-1.70422	0.880424	0	3.42836	2.56969	0.785162	2.22028	0	2.2925	0	2.2925	3.21702	2.89923	39614.6	4.27855	60385.4	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
137.511	78467.8	85.7143	57.1759	5081.29	34146.7	99.5371	101.273	115.752	80.9247	4900.79	738.158	4.51486	5.43245	0	0.69519	0.305257	0	2361.25	0.0367687	0	11.0537	0.814575	37.0581	33.0174	155533	1260.52	0.831618	0.0504865	0.0504865	205.323	167.251	36.9932	47.4074	33.255	45.9186	1033.23	38.4454	46.0606	1033.23	37.341	46.0618	174.097	37.9905	2.56585	0	2.56585	0	0.57667	-2.43515	0.879271	0	3.4258	2.55275	0.788313	2.19068	0	2.27704	0	2.27704	3.22147	2.88436	39510.6	4.23216	60489.4	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
138.522	78467.8	85.7143	57.0868	5080.8	34147.2	104.131	101.279	115.767	80.9463	4893.16	738.158	4.57237	5.42839	0	0.691329	0.298547	0	2361.25	0.0367687	0	11.0537	0.814115	37.0583	33.0172	208604	1351.52	1.18867	0.0506579	0.0506579	204.903	166.815	36.7978	44.9481	33.1485	45.8583	1033.23	38.2004	46.0853	1033.23	37.1356	46.0843	174.097	37.9905	2.56634	0	2.56634	0	0.614014	0.932272	0.878136	0	3.42273	2.53243	0.791866	2.15719	0	2.21596	0	2.21596	3.22579	2.86873	39407.9	4.18735	60592.1	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
139.533	78467.8	87.0968	57.0049	5080.3	34147.7	83.9195	101.626	115.799	81.5079	4964.94	738.158	4.47217	5.4312	0	0.689034	0.29921	0	2361.25	0.0367687	0	11.0537	0.812501	37.0586	33.0169	167186	868.837	0.93587	0.0506366	0.0506366	203.432	165.289	36.5558	45.1627	32.9999	45.984	1033.23	37.9662	46.0625	1033.23	36.9381	46.0602	174.097	37.9905	2.56545	0	2.56545	0	0.505583	-0.603662	0.876938	0	3.41984	2.51297	0.795004	2.12741	0	2.18592	0	2.18592	3.22977	2.85401	39306.6	4.14093	60693.4	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
140.544	78467.8	87.0968	56.5078	5079.81	34148.2	111.368	101.917	116.163	81.7263	4921.65	738.158	4.56312	5.40241	0	0.684386	0.29864	0	2361.25	0.0367687	0	11.0537	0.813725	37.0588	33.0167	210069	1609.62	1.05979	0.0514055	0.0514055	204.556	166.452	36.3185	44.9335	32.8096	46.0121	1033.23	37.727	46.1785	1033.23	36.7343	46.1808	174.097	37.9905	2.56612	0	2.56612	0	0.669367	1.1055	0.875838	0	3.41658	2.49649	0.79835	2.09606	0	2.14499	0	2.14499	3.23357	2.83919	39206.5	4.09907	60793.5	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
141.556	78467.8	87.0968	56.3119	5079.3	34148.7	88.1471	101.866	116.079	81.7272	4904.59	738.158	4.46909	5.39243	0	0.682128	0.299434	0	2361.25	0.0367687	0	11.0537	0.812102	37.059	33.0165	177802	936.906	1.03853	0.0513082	0.0513082	203.081	164.922	36.1524	45.1947	32.6406	45.9668	1033.23	37.4997	46.1083	1033.23	36.5423	46.1054	174.097	37.9905	2.56537	0	2.56537	0	0.542251	-1.03377	0.874629	0	3.41336	2.47679	0.801477	2.06632	0	2.11494	0	2.11494	3.23711	2.8247	39107.7	4.05396	60892.3	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
142.567	78467.8	87.0968	56.0103	5078.82	34149.2	115.928	101.794	115.96	81.7415	4878.31	738.158	4.52505	5.37654	0	0.677687	0.300169	0	2361.25	0.0367687	0	11.0537	0.813414	37.0593	33.0163	194037	1802.45	0.987889	0.0513538	0.0513538	204.282	166.166	35.9677	45.4288	32.5607	46.0747	1033.23	37.2689	46.2598	1033.23	36.3436	46.2648	174.097	37.9905	2.56569	0	2.56569	0	0.64576	0.263472	0.873529	0	3.41002	2.46239	0.804549	2.03757	0	2.0831	0	2.0831	3.24041	2.81074	39010	4.01364	60990	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
143.578	78467.8	87.0968	55.8799	5078.3	34149.7	92.8453	101.769	115.928	81.7484	4866.96	738.158	4.47706	5.37026	0	0.675293	0.29962	0	2361.25	0.0367687	0	11.0537	0.811672	37.0595	33.016	189636	1027.38	1.1071	0.0516584	0.0516584	202.704	164.529	35.8336	45.2149	32.335	46.0209	1033.23	37.0496	46.1375	1033.23	36.1564	46.1323	174.097	37.9905	2.56531	0	2.56531	0	0.587407	-1.6835	0.87233	0	3.40646	2.4426	0.807665	2.0079	0	2.04767	0	2.04767	3.24351	2.7965	38913.6	3.97048	61086.4	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
144.589	78467.8	87.0968	55.7122	5077.82	34150.2	112.885	101.766	115.909	81.7859	4852.36	738.158	4.48555	5.36045	0	0.671296	0.30145	0	2361.25	0.0367687	0	11.0537	0.813197	37.0597	33.0158	171593	1765.51	0.895688	0.0505458	0.0505458	204.095	165.969	35.5225	45.8466	32.2088	46.1372	1033.23	36.8257	46.3135	1033.23	35.9615	46.3196	174.097	37.9905	2.56524	0	2.56524	0	0.592175	-1.12963	0.87121	0	3.40306	2.42912	0.810501	1.98131	0	2.02643	0	2.02643	3.24635	2.78328	38818.3	3.9309	61181.7	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
145.6	78467.8	87.0968	55.6493	5077.29	34150.7	98.158	101.778	115.918	81.8123	4846.88	738.158	4.48774	5.35665	0	0.668514	0.299781	0	2361.25	0.0367687	0	11.0537	0.811231	37.06	33.0156	200902	1153.99	1.17334	0.0514589	0.0514589	202.318	164.127	35.3595	45.2262	32.0177	46.0744	1033.23	36.6131	46.1557	1033.23	35.7798	46.1465	174.097	37.9905	2.56524	0	2.56524	0	0.620004	-0.724707	0.87004	0	3.39919	2.41003	0.813592	1.95193	0	1.98396	0	1.98396	3.24904	2.76934	38724.2	3.89027	61275.8	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
146.611	78467.8	88.5246	55.5425	5076.79	34151.2	100.456	102.176	115.991	82.4336	4916.87	738.158	4.45047	5.35737	0	0.665445	0.306544	0	2361.25	0.0367687	0	11.0537	0.810943	37.0602	33.0153	159692	1270.27	0.849148	0.0506194	0.0506194	202.066	163.864	35.213	47.6607	31.8852	46.2001	1033.23	36.3935	46.334	1033.23	35.5859	46.3381	174.097	37.9905	2.56479	0	2.56479	0	0.524435	-2.42902	0.868887	0	3.39566	2.39573	0.816279	1.92656	0	1.97295	0	1.97295	3.25146	2.75659	38631.2	3.85094	61368.8	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
147.622	78467.8	88.5246	55.3737	5076.27	34151.7	102.691	102.49	116.37	82.6541	4901.93	738.158	4.49648	5.34245	0	0.661778	0.299983	0	2361.25	0.0367687	0	11.0537	0.810714	37.0604	33.0151	206220	1269.05	1.19949	0.0522774	0.0522774	201.867	163.656	35.0012	45.2522	31.7763	46.1329	1033.23	36.1823	46.275	1033.23	35.4024	46.2699	174.097	37.9905	2.56514	0	2.56514	0	0.601818	11.2588	0.867747	0	3.3915	2.37851	0.819326	1.89773	0	1.92391	0	1.92391	3.25375	2.74301	38539.3	3.81274	61460.7	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
148.633	78467.8	88.5246	55.0991	5075.75	34152.2	82.6917	102.509	116.38	82.6879	4877.62	738.158	4.42585	5.3302	0	0.659578	0.300628	0	2361.25	0.0367687	0	11.0537	0.809056	37.0607	33.0149	162139	854.926	0.859599	0.0514926	0.0514926	200.401	162.136	34.9195	45.4621	31.6632	46.2628	1033.23	35.9708	46.3652	1033.23	35.2162	46.3676	174.097	37.9905	2.56441	0	2.56441	0	0.467658	-2.05759	0.866566	0	3.38774	2.36261	0.821962	1.87268	0	1.90089	0	1.90089	3.25579	2.73043	38448.4	3.77385	61551.6	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
149.644	78467.8	88.5246	54.7725	5075.24	34152.7	106.21	102.421	116.225	82.6959	4848.71	738.158	4.50267	5.31254	0	0.655167	0.300212	0	2361.25	0.0367687	0	11.0537	0.810145	37.0609	33.0146	208321	1385.45	1.15672	0.0527105	0.0527105	201.371	163.14	34.5835	45.2888	31.4928	46.2104	1033.23	35.7596	46.433	1033.23	35.0294	46.4361	174.097	37.9905	2.56498	0	2.56498	0	0.550318	1.01809	0.865454	0	3.38344	2.34841	0.824866	1.8454	0	1.8675	0	1.8675	3.25769	2.71747	38358.6	3.73788	61641.4	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
150.656	78467.8	88.5246	54.6475	5074.71	34153.3	84.9195	102.385	116.164	82.7005	4837.65	738.158	4.40055	5.30527	0	0.652987	0.300883	0	2361.25	0.0367687	0	11.0537	0.808508	37.0611	33.0144	167598	887.647	0.933877	0.0518007	0.0518007	199.931	161.646	34.5051	45.5085	31.3675	46.3262	1033.23	35.5587	46.4053	1033.23	34.8522	46.4064	174.097	37.9905	2.564	0	2.564	0	0.430771	-0.598506	0.864265	0	3.37946	2.33272	0.827447	1.82086	0	1.84507	0	1.84507	3.25937	2.70519	38269.8	3.70004	61730.2	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
151.667	78467.8	88.5246	54.4388	5074.2	34153.8	110.029	102.335	116.08	82.7147	4819.17	738.158	4.4942	5.29318	0	0.648587	0.300389	0	2361.25	0.0367687	0	11.0537	0.809574	37.0614	33.0141	210843	1541.77	1.06241	0.0521194	0.0521194	200.877	162.625	34.2616	45.3072	31.1859	46.3536	1033.23	35.3523	46.5111	1033.23	34.6684	46.516	174.097	37.9905	2.56461	0	2.56461	0	0.557288	1.37	0.863171	0	3.37509	2.31973	0.830182	1.79521	0	1.81407	0	1.81407	3.26089	2.69282	38181.9	3.66582	61818.1	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
152.678	78467.8	88.5246	54.352	5073.67	34154.3	87.2756	102.32	116.06	82.7184	4811.49	738.158	4.38945	5.28825	0	0.646428	0.301116	0	2361.25	0.0367687	0	11.0537	0.807951	37.0616	33.0139	173949	924.63	1.01385	0.0517025	0.0517025	199.456	161.15	34.1204	45.5474	31.0276	46.3102	1033.23	35.1561	46.4564	1033.23	34.4934	46.4569	174.097	37.9905	2.56368	0	2.56368	0	0.46398	-0.813668	0.861981	0	3.37089	2.30407	0.832716	1.77112	0	1.79191	0	1.79191	3.26222	2.68081	38095.1	3.62919	61904.9	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
153.689	78467.8	88.5246	54.2126	5073.16	34154.8	114.355	102.313	116.047	82.7461	4799.15	738.158	4.46734	5.28056	0	0.642054	0.300733	0	2361.25	0.0367687	0	11.0537	0.809033	37.0618	33.0136	206033	1714.47	1.04	0.0514081	0.0514081	200.411	162.139	33.842	45.418	30.8517	46.4152	1033.23	34.9543	46.5876	1033.23	34.3124	46.5943	174.097	37.9905	2.56412	0	2.56412	0	0.564324	0.758186	0.860893	0	3.36647	2.29224	0.83529	1.74702	0	1.76499	0	1.76499	3.26339	2.66902	38009.2	3.59626	61990.8	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
154.7	78467.8	88.5246	54.1512	5072.61	34155.4	89.835	102.332	116.069	82.7758	4793.71	738.158	4.38666	5.27774	0	0.639887	0.301335	0	2361.25	0.0367687	0	11.0537	0.807399	37.0621	33.0134	181110	965.46	1.0547	0.0520588	0.0520588	198.987	160.662	33.7486	45.5804	30.7724	46.3674	1033.23	34.7631	46.5028	1033.23	34.1414	46.503	174.097	37.9905	2.56338	0	2.56338	0	0.491857	-1.10323	0.859706	0	3.36204	2.27651	0.837783	1.7233	0	1.74144	0	1.74144	3.26439	2.65724	37924.3	3.56092	62075.7	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
155.711	78467.8	88.5246	54.0458	5072.1	34155.9	116.214	102.401	116.156	82.8534	4784.38	738.158	4.43911	5.27399	0	0.63565	0.302084	0	2361.25	0.0367687	0	11.0537	0.808487	37.0623	33.0131	196051	1804.67	0.995789	0.0512893	0.0512893	199.943	161.651	33.4916	45.8213	30.641	46.4767	1033.23	34.566	46.6559	1033.23	33.963	46.6641	174.097	37.9905	2.56361	0	2.56361	0	0.560559	0.308554	0.858617	0	3.35758	2.2655	0.840209	1.70062	0	1.71918	0	1.71918	3.26522	2.64597	37840.2	3.52901	62159.8	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
