Time(s)	PatientWeight(g)	HeartRate(1/min)	HeartStrokeVolume(mL)	BloodVolume(mL)	ExtravascularFluidVolume(mL)	ArterialPressure(mmHg)	MeanArterialPressure(mmHg)	SystolicArterialPressure(mmHg)	DiastolicArterialPressure(mmHg)	CardiacOutput(mL/min)	HemoglobinContent(g)	CentralVenousPressure(mmHg)	PulmonaryCapillariesWedgePressure(mmHg)	RespirationRate(1/min)	OxygenSaturation	CarbonDioxideSaturation	TidalVolume(mL)	TotalLungVolume(mL)	EndTidalCarbonDioxideFraction	TotalAlveolarVentilation(L/min)	TranspulmonaryPressure(cmH2O)	RespiratoryQuotient	CoreTemperature(degC)	SkinTemperature(degC)	GlomerularFiltrationRate(mL/day)	RenalBloodFlow(mL/min)	UrineProductionRate(mL/min)	LeftAfferentArterioleResistance(mmHg_min/mL)	RightAfferentArterioleResistance(mmHg_min/mL)	OxygenConsumptionRate(mL/min)	CarbonDioxideProductionRate(mL/min)	Aorta-Vascular-Oxygen-PartialPressure(mmHg)	Aorta-Vascular-CarbonDioxide-PartialPressure(mmHg)	VenaCava-Vascular-Oxygen-PartialPressure(mmHg)	VenaCava-Vascular-CarbonDioxide-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-Pressure(cmH2O)	LeftAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	RightAlveoli-Pulmonary-Pressure(cmH2O)	RightAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	RightAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	Trachea-Pulmonary-Oxygen-PartialPressure(cmH2O)	Trachea-Pulmonary-CarbonDioxide-PartialPressure(cmH2O)	RightTubules-Urine-Sodium-Concentration(mg/mL)	RightTubules-Urine-Albumin-Concentration(mg/mL)	LeftTubules-Urine-Sodium-Concentration(mg/mL)	LeftTubules-Urine-Albumin-Concentration(mg/mL)	Oxygen-AlveolarTransfer(mL/s)	CarbonDioxide-AlveolarTransfer(mL/s)	NeuromuscularBlockLevel	SedationLevel	Brain-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Brain-Vascular-Succinylcholine-Concentration(ug/mL)	Fat-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Fat-Vascular-Succinylcholine-Concentration(ug/mL)	LeftKidney-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	LeftKidney-Vascular-Succinylcholine-Concentration(ug/mL)	RightKidney-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	RightKidney-Vascular-Succinylcholine-Concentration(ug/mL)	Liver-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Liver-Vascular-Succinylcholine-Concentration(ug/mL)	Succinylcholine-MassInBody(ug)	Succinylcholine-PlasmaConcentration(ug/mL)	Succinylcholine-RemainingSystemicMassCleared(ug)	Succinylcholine-Kidneys-PartitionCoefficient	Succinylcholine-Brain-PartitionCoefficient	Succinylcholine-RightLung-PartitionCoefficient	Succinylcholine-LeftLung-PartitionCoefficient	Succinylcholine-Liver-PartitionCoefficient	Succinylcholine-Bone-PartitionCoefficient	Succinylcholine-Fat-PartitionCoefficient	Succinylcholine-Skin-PartitionCoefficient	Succinylcholine-Muscle-PartitionCoefficient	Succinylcholine-Spleen-PartitionCoefficient	Succinylcholine-Gut-PartitionCoefficient	Succinylcholine-Myocardium-PartitionCoefficient	Succinylcholine-Liver-MassCleared(ug)	Succinylcholine-Liver-MassExcreted(ug)	Succinylcholine-Kidneys-MassCleared(ug)	Succinylcholine-Kidneys-MassExcreted(ug)	
849.333	78465.6	84.375	58.6001	4846.03	34376.9	106.671	92.7789	107.343	73.0675	4944.39	737.833	4.66669	5.33636	16.6154	0.969809	0.272018	570.574	2471.03	0.0359993	6.87826	12.2027	0.83539	37.1876	32.6452	197669	1808.89	1.15402	0.0403255	0.0403255	231.094	193.054	92.3951	41.1973	40.9719	44.0635	1032.08	117.938	41.8632	1032.08	112.004	42.3483	213.323	3.7291	2.35137	0	2.35137	0	5.54302	-4.27551	0.0372325	0	0.0351144	0.0192204	0.0517822	0.00888103	0	0.0087881	0	0.0087881	0.0381012	0.0229092	990.467	0.0224725	4037.31	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
850.344	78465.6	84.375	58.6029	4845.99	34376.9	83.6054	92.7748	107.339	73.0632	4944.62	737.833	4.61879	5.33641	16.6154	0.969824	0.272024	570.574	2940.13	0.0359993	6.87826	16.7444	0.830447	37.1877	32.6444	179482	916.772	1.22394	0.0405912	0.0405912	225.552	187.309	91.5796	41.1449	41.0539	43.9791	1032.99	120.764	39.8814	1032.99	114.937	40.5797	216.936	0.413329	2.35079	0	2.35079	0	0.31611	-6.5476	0.0371733	0	0.0350269	0.019154	0.0517821	0.00887091	0	0.00875328	0	0.00875328	0.0380023	0.0228498	989.924	0.0224354	4037.85	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
851.356	78465.5	84.375	58.6083	4846.01	34376.9	100.706	92.7665	107.33	73.0546	4945.08	737.833	4.62159	5.3365	16.6154	0.969965	0.274659	570.574	2478.64	0.0359993	6.87826	12.1851	0.839603	37.1879	32.6436	148911	1687.29	0.921782	0.0407739	0.0407739	236.049	198.188	92.37	42.1156	41.0408	44.0595	1033.53	119.739	41.0418	1033.53	113.86	41.6423	181.847	34.2025	2.35048	0	2.35048	0	8.85991	-5.10861	0.0370941	0	0.0349467	0.0191294	0.051782	0.00886369	0	0.00880733	0	0.00880733	0.0379054	0.0227968	989.381	0.0223858	4038.4	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
852.367	78465.5	84.375	58.6111	4845.98	34376.9	93.8682	92.7623	107.326	73.0503	4945.31	737.833	4.67717	5.33654	16.6154	0.969861	0.271402	570.574	2381.49	0.0359993	6.87826	11.2489	0.831566	37.188	32.6428	201377	1223.53	1.34584	0.0403367	0.0403367	226.791	188.592	91.3491	40.9764	41.0294	43.9661	1033.28	118.358	41.9307	1033.28	112.416	42.4048	177.485	38.2528	2.35069	0	2.35069	0	2.51733	4.21562	0.037049	0	0.0348545	0.0190727	0.0517818	0.00885381	0	0.00871719	0	0.00871719	0.037806	0.0227356	988.84	0.0223575	4038.94	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
853.378	78465.5	84.375	58.6138	4845.96	34376.9	75.6353	92.7581	107.321	73.046	4945.54	737.833	4.57964	5.33659	16.6154	0.969804	0.271961	570.547	2759.53	0.0359941	6.87794	15.0044	0.829676	37.1882	32.642	152265	773.654	1.04686	0.0408313	0.0408313	224.722	186.446	92.1657	41.1731	41.0255	43.9866	1032.5	119.885	40.3539	1032.5	114.021	40.9909	216.849	0.418382	2.3497	0	2.3497	0	-0.37064	-6.15102	0.0369746	0	0.0347734	0.0190162	0.0517817	0.00884472	0	0.00870842	0	0.00870842	0.0377093	0.0226803	988.3	0.0223109	4039.48	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
854.389	78465.5	84.375	58.6193	4845.98	34376.9	106.64	92.7499	107.313	73.0374	4946	737.833	4.66917	5.33668	16.6154	0.96974	0.272378	570.547	2694.93	0.0359941	6.87794	14.2694	0.835387	37.1884	32.6412	197641	1809.05	1.15512	0.0402854	0.0402854	231.111	193.067	92.066	41.2647	41.0115	44.053	1034.1	120.359	40.5464	1034.1	114.487	41.2091	193.241	23.508	2.35	0	2.35	0	5.19994	-3.91642	0.0369163	0	0.0346862	0.0189972	0.0517816	0.00883734	0	0.0087046	0	0.0087046	0.0376115	0.022624	987.76	0.0222744	4040.02	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
855.4	78465.5	84.375	58.622	4845.94	34376.9	83.5759	92.7457	107.308	73.0331	4946.23	737.833	4.6213	5.33673	16.6154	0.969628	0.271915	570.547	2416.07	0.0359941	6.87794	11.5823	0.830444	37.1885	32.6404	179435	916.35	1.22504	0.0405512	0.0405512	225.567	187.321	92.8718	41.125	41.0338	43.9687	1033.37	119.038	41.4099	1033.37	113.118	41.9389	178.977	36.8468	2.34942	0	2.34942	0	0.8132	-3.50997	0.0368579	0	0.0345998	0.0189317	0.0517814	0.00882735	0	0.00867034	0	0.00867034	0.037514	0.0225655	987.222	0.0222378	4040.56	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
856.411	78465.5	84.375	58.6275	4845.95	34376.9	100.677	92.7375	107.299	73.0246	4946.7	737.833	4.62405	5.33683	16.6154	0.97009	0.274338	570.448	2378.86	0.0359906	6.87674	11.264	0.839589	37.1887	32.6396	148858	1687.71	0.922524	0.0407338	0.0407338	236.053	198.187	92.0437	42.0552	41.0777	44.0492	1032.64	117.828	42.1422	1032.64	111.876	42.5933	186.367	29.605	2.34911	0	2.34911	0	8.47732	-4.30833	0.0367796	0	0.0345205	0.0189073	0.0517812	0.00882022	0	0.00872395	0	0.00872395	0.0374185	0.0225132	986.684	0.0221887	4041.09	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
857.422	78465.5	84.375	58.6302	4845.93	34376.9	93.8413	92.7334	107.295	73.0203	4946.93	737.833	4.67972	5.33687	16.6154	0.969662	0.27164	570.448	2910.22	0.0359906	6.87674	16.4573	0.83156	37.1889	32.6388	201353	1223.33	1.34705	0.0402969	0.0402969	226.803	188.601	92.3785	41.0209	40.9446	43.9556	1032.89	120.623	39.9375	1032.89	114.785	40.6357	216.92	0.413398	2.34932	0	2.34932	0	2.60839	-0.00444097	0.0367352	0	0.0344295	0.0188512	0.051781	0.00881044	0	0.00863446	0	0.00863446	0.0373204	0.0224529	986.148	0.0221609	4041.63	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
858.433	78465.5	84.375	58.633	4845.91	34376.9	75.6053	92.7293	107.291	73.0161	4947.16	737.833	4.58208	5.33692	16.6154	0.969798	0.27232	570.448	2513.31	0.0359906	6.87674	12.519	0.829668	37.189	32.638	152204	773.24	1.04769	0.0407915	0.0407915	224.732	186.453	91.6228	41.2406	41.0486	43.9762	1033.63	119.928	40.8555	1033.63	114.04	41.4604	183.468	32.6385	2.34833	0	2.34833	0	0.0718329	-1.39029	0.0366617	0	0.0343495	0.0187953	0.0517808	0.00880144	0	0.00862563	0	0.00862563	0.037225	0.0223985	985.613	0.0221149	4042.17	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
859.444	78465.5	84.375	58.6384	4845.92	34376.9	106.61	92.721	107.282	73.0075	4947.62	737.833	4.67164	5.33702	16.6154	0.969812	0.271934	570.448	2387.21	0.0359906	6.87674	11.3041	0.835378	37.1892	32.6372	197614	1809.21	1.15621	0.0402456	0.0402456	231.119	193.072	92.0619	41.1821	40.9953	44.0427	1033.29	118.397	41.8756	1033.29	112.453	42.3722	177.692	38.004	2.34863	0	2.34863	0	5.39566	-2.07375	0.0366042	0	0.0342634	0.0187765	0.0517806	0.00879414	0	0.00862158	0	0.00862158	0.0371286	0.0223429	985.078	0.0220789	4042.7	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
860.456	78465.5	84.375	58.6412	4845.89	34376.9	83.5466	92.7169	107.278	73.0033	4947.85	737.833	4.62378	5.33707	16.5644	0.969881	0.271657	570.134	2672.76	0.0359566	6.85187	14.166	0.830431	37.1893	32.6364	179388	915.93	1.22613	0.0405115	0.0405115	225.572	187.322	91.3965	41.0772	41.0703	43.9584	1032.31	119.099	40.7711	1032.31	113.196	41.3478	216.785	0.448202	2.34805	0	2.34805	0	0.766759	-8.34482	0.0365466	0	0.0341781	0.0187117	0.0517804	0.00878425	0	0.0085875	0	0.0085875	0.0370324	0.0222852	984.545	0.0220428	4043.23	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
861.467	78465.5	84.375	58.6466	4845.9	34376.9	100.648	92.7088	107.269	72.9948	4948.31	737.833	4.6265	5.33716	16.5644	0.970052	0.274675	570.134	2797.6	0.0359566	6.85187	15.2653	0.839589	37.1895	32.6355	148805	1688.14	0.923269	0.040694	0.040694	236.072	198.204	91.569	42.1191	40.9577	44.0387	1034.27	120.678	40.2672	1034.27	114.81	40.9541	199.741	17.301	2.34775	0	2.34775	0	8.56586	-6.13578	0.0364692	0	0.0340999	0.0186878	0.0517801	0.00877722	0	0.00864074	0	0.00864074	0.0369382	0.0222337	984.012	0.0219944	4043.77	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
862.478	78465.5	84.375	58.6494	4845.88	34376.9	93.8147	92.7047	107.265	72.9906	4948.54	737.833	4.68226	5.33721	16.5644	0.969615	0.271547	570.134	2433.14	0.0359566	6.85187	11.7469	0.831556	37.1897	32.6347	201328	1223.13	1.34826	0.0402572	0.0402572	226.819	188.613	92.5575	41.004	41.0241	43.9454	1033.41	119.214	41.3191	1033.41	113.291	41.8716	179.687	36.1312	2.34796	0	2.34796	0	2.39328	3.5256	0.0364255	0	0.03401	0.0186325	0.0517799	0.00876756	0	0.00855233	0	0.00855233	0.0368415	0.0221742	983.481	0.021967	4044.3	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
863.489	78465.4	84.375	58.6521	4845.86	34376.9	75.5756	92.7006	107.26	72.9863	4948.77	737.833	4.58452	5.33726	16.5644	0.969819	0.271886	570.134	2373.83	0.0359566	6.85187	11.175	0.829668	37.1898	32.6339	152143	772.829	1.04852	0.0407519	0.0407519	224.751	186.469	91.952	41.1599	41.0038	43.966	1033.26	118.065	42.0479	1033.26	112.096	42.4962	177.072	38.5422	2.34696	0	2.34696	0	0.417722	-1.06526	0.0363529	0	0.0339311	0.0185774	0.0517796	0.00875867	0	0.00854381	0	0.00854381	0.0367474	0.0221205	982.951	0.0219216	4044.83	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
864.5	78465.4	84.375	58.6575	4845.87	34376.9	106.58	92.6924	107.252	72.9779	4949.23	737.833	4.67409	5.33736	16.6154	0.969821	0.27217	570.612	2868.78	0.0359813	6.87872	16.058	0.835378	37.19	32.6331	197586	1809.37	1.1573	0.0402061	0.0402061	231.139	193.088	91.6384	41.2265	41.0186	44.0324	1032.78	120.293	40.0636	1032.78	114.433	40.7556	216.901	0.413663	2.34727	0	2.34727	0	5.47758	-7.28584	0.0362961	0	0.0338461	0.0185589	0.0517793	0.00875148	0	0.00854009	0	0.00854009	0.0366523	0.0220658	982.421	0.021886	4045.36	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
865.511	78465.4	84.375	58.6602	4845.84	34376.9	83.5175	92.6884	107.248	72.9737	4949.46	737.833	4.62626	5.33741	16.6154	0.969693	0.272024	570.612	2562.7	0.0359813	6.87872	12.9947	0.830425	37.1901	32.6323	179342	915.512	1.22723	0.0404721	0.0404721	225.585	187.332	92.0742	41.146	41.0589	43.9481	1033.76	119.946	40.717	1033.76	114.045	41.3279	185.896	30.3318	2.34668	0	2.34668	0	0.84502	-4.00715	0.0362393	0	0.0337619	0.018495	0.051779	0.00874171	0	0.00850651	0	0.00850651	0.0365575	0.0220089	981.893	0.0218505	4045.88	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
866.522	78465.4	84.375	58.6657	4845.85	34376.9	100.62	92.6802	107.239	72.9652	4949.92	737.833	4.62893	5.3375	16.6154	0.970115	0.274323	570.612	2395.16	0.0359813	6.87872	11.3808	0.839594	37.1903	32.6315	148753	1688.56	0.924014	0.0406544	0.0406544	236.099	198.228	91.6874	42.0529	41.0499	44.0286	1033.31	118.719	41.6568	1033.31	112.782	42.1769	177.987	37.6763	2.34638	0	2.34638	0	8.82235	-4.36311	0.0361628	0	0.0336847	0.0184715	0.0517787	0.00873478	0	0.00855943	0	0.00855943	0.0364645	0.0219581	981.365	0.0218026	4046.41	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
867.533	78465.4	84.375	58.6684	4845.83	34376.9	93.7882	92.6762	107.235	72.961	4950.14	737.833	4.68479	5.33755	16.5644	0.969724	0.271271	570.288	2565.46	0.0359464	6.85374	13.1259	0.831553	37.1905	32.6307	201304	1222.93	1.34947	0.0402178	0.0402178	226.835	188.625	92.1486	40.9527	41.0694	43.9353	1032.12	118.389	41.3427	1032.12	112.449	41.8676	216.387	0.797406	2.34659	0	2.34659	0	2.33973	-0.320682	0.0361198	0	0.033596	0.0184169	0.0517784	0.00872525	0	0.00847194	0	0.00847194	0.0363692	0.0218995	980.839	0.0217758	4046.94	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
868.544	78465.4	84.375	58.6711	4845.81	34376.9	75.546	92.6721	107.23	72.9568	4950.37	737.833	4.58694	5.3376	16.5644	0.969711	0.272111	570.288	2904.15	0.0359464	6.85374	16.32	0.829651	37.1906	32.6299	152082	772.42	1.04936	0.0407125	0.0407125	224.752	186.466	92.0957	41.2021	41.0742	43.9557	1034.11	120.832	40.0365	1034.11	114.962	40.7298	209.398	7.9147	2.3456	0	2.3456	0	0.334327	-2.37061	0.0360481	0	0.033518	0.0183623	0.0517781	0.00871646	0	0.00846354	0	0.00846354	0.0362764	0.0218466	980.314	0.0217309	4047.46	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
869.556	78465.4	84.375	58.6765	4845.83	34376.8	106.55	92.664	107.222	72.9484	4950.83	737.833	4.67654	5.3377	16.5644	0.969733	0.272079	570.288	2455.74	0.0359464	6.85374	11.9645	0.835373	37.1908	32.629	197559	1809.53	1.1584	0.0401668	0.0401668	231.153	193.099	91.9271	41.2096	40.9634	44.0222	1033.47	119.291	41.2228	1033.47	113.37	41.801	180.67	35.1718	2.3459	0	2.3459	0	5.36716	-2.94461	0.0359921	0	0.0334341	0.0183442	0.0517777	0.00870937	0	0.00845987	0	0.00845987	0.0361826	0.0217927	979.789	0.0216959	4047.99	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
870.567	78465.4	84.375	58.6792	4845.79	34376.9	83.4886	92.66	107.218	72.9442	4951.06	737.833	4.62873	5.33775	16.5644	0.969691	0.271576	570.288	2377.65	0.0359464	6.85374	11.2119	0.830426	37.1909	32.6282	179296	915.096	1.22833	0.0404328	0.0404328	225.606	187.349	92.3099	41.0627	40.9546	43.938	1033.27	118.065	41.9289	1033.27	112.085	42.3829	177.191	38.3834	2.34532	0	2.34532	0	0.339758	-3.14682	0.0359361	0	0.033351	0.018281	0.0517773	0.00869971	0	0.00842659	0	0.00842659	0.036089	0.0217366	979.266	0.0216608	4048.51	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
871.578	78465.4	84.375	58.6846	4845.81	34376.8	100.592	92.6519	107.209	72.9359	4951.51	737.833	4.63136	5.33785	16.6154	0.969781	0.274397	570.921	2814.21	0.0359716	6.88247	15.532	0.839574	37.1911	32.6274	148700	1688.99	0.924761	0.040615	0.040615	236.095	198.219	93.2677	42.0671	40.9971	44.0185	1032.64	120.085	40.1377	1032.64	114.217	40.8112	216.875	0.414743	2.34501	0	2.34501	0	8.97799	-9.6869	0.0358604	0	0.0332748	0.0182578	0.051777	0.00869286	0	0.00847895	0	0.00847895	0.0359974	0.0216865	978.743	0.0216136	4049.03	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
872.589	78465.4	84.375	58.6873	4845.78	34376.9	93.7619	92.6479	107.205	72.9317	4951.74	737.833	4.68731	5.3379	16.6154	0.969724	0.27163	570.921	2628.72	0.0359716	6.88247	13.6306	0.831543	37.1913	32.6266	201280	1222.73	1.35068	0.0401786	0.0401786	226.843	188.63	91.1091	41.0197	41.058	43.9251	1033.94	120.163	40.5924	1033.94	114.262	41.2311	189.375	27.051	2.34522	0	2.34522	0	2.53806	2.68428	0.0358181	0	0.0331872	0.0182038	0.0517766	0.00868344	0	0.00839219	0	0.00839219	0.0359033	0.0216287	978.221	0.0215871	4049.56	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
873.6	78465.4	84.375	58.69	4845.77	34376.9	75.5166	92.6439	107.201	72.9275	4951.96	737.833	4.58935	5.33795	16.6154	0.969585	0.272003	570.921	2405.59	0.0359716	6.88247	11.4813	0.829644	37.1914	32.6258	152021	772.013	1.05019	0.0406733	0.0406733	224.764	186.474	92.6827	41.1824	41.0858	43.9457	1033.34	118.934	41.4675	1033.34	112.99	41.9926	178.404	37.2489	2.34423	0	2.34423	0	0.234286	-1.20166	0.0357472	0	0.0331103	0.0181499	0.0517762	0.00867475	0	0.00838386	0	0.00838386	0.0358118	0.0215765	977.701	0.0215428	4050.08	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
874.611	78465.3	84.375	58.6953	4845.78	34376.8	106.52	92.6358	107.192	72.9191	4952.42	737.833	4.67897	5.33804	16.6154	0.969857	0.271784	570.492	2454.08	0.0359612	6.87728	12.0352	0.835368	37.1916	32.6249	197533	1809.69	1.1595	0.0401276	0.0401276	231.167	193.109	91.2811	41.1549	41.032	44.0122	1032.1	117.715	41.8901	1032.1	111.745	42.3656	211.651	5.30971	2.34453	0	2.34453	0	5.43548	-3.92398	0.035692	0	0.0330275	0.0181321	0.0517758	0.00866776	0	0.0083803	0	0.0083803	0.0357193	0.0215234	977.181	0.0215083	4050.6	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
875.622	78465.3	84.375	58.698	4845.75	34376.8	83.4598	92.6318	107.188	72.915	4952.65	737.833	4.63119	5.33809	16.6154	0.969593	0.271785	570.492	2936.16	0.0359612	6.87728	16.7073	0.830415	37.1917	32.6241	179250	914.682	1.22943	0.0403937	0.0403937	225.612	187.352	92.4382	41.1019	41.0859	43.9278	1032.96	120.61	39.8372	1032.96	114.752	40.5332	216.932	0.413329	2.34395	0	2.34395	0	0.507174	-6.63906	0.0356367	0	0.0329454	0.0180697	0.0517753	0.00865821	0	0.00834744	0	0.00834744	0.0356271	0.0214681	976.663	0.0214738	4051.12	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
876.633	78465.3	84.375	58.7034	4845.76	34376.8	100.564	92.6238	107.179	72.9066	4953.1	737.833	4.63377	5.33819	16.6154	0.969967	0.274427	570.492	2483.38	0.0359612	6.87728	12.2308	0.839585	37.1919	32.6233	148649	1689.42	0.925509	0.0405758	0.0405758	236.129	198.25	91.7709	42.0731	41.0485	44.0082	1033.55	119.629	40.9768	1033.55	113.719	41.5786	181.937	33.96	2.34364	0	2.34364	0	8.94421	-5.12503	0.0355619	0	0.0328702	0.0180469	0.0517749	0.00865146	0	0.00839952	0	0.00839952	0.0355367	0.0214187	976.145	0.021427	4051.63	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
877.644	78465.3	84.375	58.7061	4845.74	34376.8	93.7357	92.6198	107.175	72.9025	4953.32	737.833	4.68982	5.33824	16.6154	0.969741	0.271165	570.492	2382.27	0.0359612	6.87728	11.2564	0.831537	37.1921	32.6225	201255	1222.53	1.35189	0.0401396	0.0401396	226.856	188.639	91.6027	40.9335	40.9701	43.9151	1033.28	118.248	41.8718	1033.28	112.274	42.3471	177.371	38.1821	2.34386	0	2.34386	0	1.76945	3.61786	0.0355203	0	0.0327838	0.0179936	0.0517744	0.00864216	0	0.00831369	0	0.00831369	0.0354439	0.0213618	975.628	0.021401	4052.15	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
878.656	78465.3	84.375	58.7087	4845.73	34376.8	75.4874	92.6158	107.171	72.8983	4953.55	737.833	4.59175	5.33829	16.6154	0.969791	0.271717	570.596	2747.88	0.0359607	6.87853	14.8918	0.829641	37.1922	32.6216	151961	771.608	1.05103	0.0406343	0.0406343	224.78	186.487	91.7103	41.1293	41.054	43.9354	1032.48	119.674	40.3635	1032.48	113.779	40.9927	216.843	0.419903	2.34286	0	2.34286	0	-0.0164057	-6.19344	0.0354503	0	0.0327078	0.0179404	0.051774	0.00863356	0	0.00830549	0	0.00830549	0.0353537	0.0213103	975.112	0.0213573	4052.67	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
879.667	78465.3	84.375	58.7141	4845.74	34376.8	106.491	92.6078	107.163	72.89	4954	737.833	4.6814	5.33839	16.6154	0.96962	0.272138	570.596	2708.32	0.0359607	6.87853	14.3989	0.835356	37.1924	32.6208	197506	1809.86	1.1606	0.0400887	0.0400887	231.173	193.112	92.259	41.2213	40.996	44.0017	1034.13	120.259	40.4834	1034.13	114.358	41.1471	193.978	22.7098	2.34316	0	2.34316	0	5.32128	-3.94245	0.0353958	0	0.0326261	0.0179227	0.0517735	0.00862666	0	0.0083019	0	0.0083019	0.0352625	0.0212579	974.598	0.0213232	4053.18	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
880.678	78465.3	84.375	58.7168	4845.7	34376.8	83.4313	92.6038	107.158	72.8859	4954.23	737.833	4.63363	5.33844	16.6154	0.969582	0.271681	570.596	2418.27	0.0359607	6.87853	11.6035	0.830407	37.1926	32.62	179203	914.278	1.23052	0.0403548	0.0403548	225.623	187.359	92.5458	41.0829	40.9868	43.9175	1033.37	118.938	41.3489	1033.37	112.988	41.8788	178.956	36.7073	2.34258	0	2.34258	0	0.562435	-3.53171	0.0353413	0	0.0325451	0.0178611	0.051773	0.00861722	0	0.00826926	0	0.00826926	0.0351715	0.0212034	974.084	0.0212892	4053.69	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
